,1a,1b,1c,2a,2b,2c,3a,3b,3c,4a,4b,4c,5a,5b,5c,6a,6b,6c,7a,7b,7c,8a,8b,8c,9a,9b,9c,10a,10b,10c,11a,11b,11c,12a,12b,12c,13a,13b,13c,14a,14b,14c,15a,15b,15c,16a,16b,16c,17a,17b,17c,18a,18b,18c,19a,19b,19c,20a,20b,20c,21a,21b,21c,22a,22b,22c,23a,23b,23c,24a,24b,24c,25a,25b,25c,26a,26b,26c,27a,27b,27c,28a,28b,28c,29a,29b,29c,30a,30b,30c,31a,31b,31c,32a,32b,32c,33a,33b,33c,34a,34b,34c,35a,35b,35c,36a,36b,36c,37a,37b,37c,38a,38b,38c,39a,39b,39c,40a,40b,40c,41a,41b,41c,42a,42b,42c,43a,43b,43c,44a,44b,44c,45a,45b,45c,46a,46b,46c,47a,47b,47c,48a,48b,48c,49a,49b,49c,50a,50b,50c,51a,51b,51c,52a,52b,52c,53a,53b,53c,54a,54b,54c,55a,55b,55c,56a,56b,56c,57a,57b,57c,58a,58b,58c,59a,59b,59c,60a,60b,60c,61a,61b,61c,62a,62b,62c,63a,63b,63c,64a,64b,64c,65a,65b,65c,66a,66b,66c,67a,67b,67c,68a,68b,68c,69a,69b,69c,70a,70b,70c,71a,71b,71c,72a,72b,72c,73a,73b,73c,74a,74b,74c,75a,75b,75c,76a,76b,76c,77a,77b,77c,78a,78b,78c,79a,79b,79c,80a,80b,80c,81a,81b,81c,82a,82b,82c,83a,83b,83c,84a,84b,84c,85a,85b,85c,86a,86b,86c,87a,87b,87c,88a,88b,88c,89a,89b,89c,90a,90b,90c,91a,91b,91c,92a,92b,92c,93a,93b,93c,94a,94b,94c,95a,95b,95c,96a,96b,96c,97a,97b,97c,98a,98b,98c,99a,99b,99c,100a,100b,100c,101a,101b,101c,102a,102b,102c,103a,103b,103c,104a,104b,104c,105a,105b,105c,106a,106b,106c,107a,107b,107c,108a,108b,108c,109a,109b,109c,110a,110b,110c,111a,111b,111c,112a,112b,112c,113a,113b,113c,114a,114b,114c,115a,115b,115c,116a,116b,116c,117a,117b,117c,118a,118b,118c,119a,119b,119c,120a,120b,120c,121a,121b,121c,122a,122b,122c,123a,123b,123c,124a,124b,124c,125a,125b,125c,126a,126b,126c,127a,127b,127c,128a,128b,128c,129a,129b,129c,130a,130b,130c,131a,131b,131c,132a,132b,132c,133a,133b,133c,134a,134b,134c,135a,135b,135c,136a,136b,136c,137a,137b,137c,138a,138b,138c,139a,139b,139c,140a,140b,140c,141a,141b,141c,142a,142b,142c,143a,143b,143c,144a,144b,144c,145a,145b,145c,146a,146b,146c,147a,147b,147c,148a,148b,148c,149a,149b,149c,150a,150b,150c,151a,151b,151c,152a,152b,152c,153a,153b,153c,154a,154b,154c,155a,155b,155c,156a,156b,156c,157a,157b,157c,158a,158b,158c,159a,159b,159c,160a,160b,160c,161a,161b,161c,162a,162b,162c,163a,163b,163c,164a,164b,164c,165a,165b,165c,166a,166b,166c,167a,167b,167c,168a,168b,168c,169a,169b,169c,170a,170b,170c,171a,171b,171c,172a,172b,172c,173a,173b,173c,174a,174b,174c,175a,175b,175c,176a,176b,176c,177a,177b,177c,178a,178b,178c,179a,179b,179c,180a,180b,180c,181a,181b,181c
1a,0,1690.286683,1024.572597,11459.9269,12250.01743,11469.51237,6866.322616,5015.431069,5939.432636,10922.9545,8070.361517,9184.520108,10247.85286,10125.96168,10067.67305,4147.99167,5453.531467,4564.302841,5496.397898,5342.845517,5263.363473,4341.054716,4353.134739,4326.156736,7329.799136,8373.528109,8117.691756,7453.801234,8342.491131,8125.289055,6196.367086,7120.373375,6795.38533,5733.502803,5209.541911,5901.905439,3989.774138,4510.116136,4271.20665,4295.846417,4874.778122,4690.639905,6529.796259,6835.017134,6654.036052,5735.091009,5885.618922,5691.153606,6738.21408,7160.648283,6651.419206,8585.354355,8990.754734,9135.870047,4960.928256,5074.393309,5125.248784,8747.798334,8152.422752,7646.294192,6977.548683,7609.524103,7193.21817,3892.759706,3919.243925,4267.607228,6173.72882,8655.540583,7688.49113,8643.605069,7146.857077,7412.393136,4473.868233,5443.422206,6411.176366,4878.458484,4936.927352,4861.202889,6259.095269,9574.847903,8251.808455,5349.681325,5734.260136,5710.290578,9219.264902,7670.187584,6792.274209,8382.685348,6240.9278,6259.026536,6284.209405,8232.438434,7590.295483,10333.59014,8904.162508,9202.266989,7520.501098,5295.631795,7618.226928,3223.322548,3402.505086,3255.240916,8273.581719,8284.089877,9396.982822,5036.738131,4799.0135,4926.009183,7202.482458,6312.668675,6786.715231,5512.391631,5659.039003,5688.598948,6166.434517,5232.802038,6394.481389,9901.411886,7524.205608,8188.669545,9415.677242,10505.389,9950.252642,5417.504703,5398.232623,5466.762025,6822.914423,8216.46705,7393.867538,11372.69186,12308.49065,9192.94413,5579.910942,6562.752588,6102.810383,9119.097511,8978.960633,9834.220105,8841.425006,7110.285769,7942.803361,9109.100989,10268.02502,8917.582464,6622.021108,6030.752859,6074.182611,5547.702441,4828.288425,5527.748464,7196.269116,6252.534384,7921.742517,7594.512044,5271.174233,3388.135058,7441.982519,6567.643291,7666.334669,9936.93212,6262.401095,6680.923472,7007.461392,9055.30052,7927.893711,6442.306013,5889.810777,6233.064467,5880.639456,5865.899389,5941.870406,6477.17222,6060.7512,6611.663578,14624.19843,14904.5397,14324.79685,7485.596913,5751.375791,5901.037888,8121.074397,9917.07977,8742.374753,4515.536888,5800.914827,7234.931284,10120.77731,11359.11484,10988.58701,4146.421823,4507.500391,3887.659014,6394.055861,5344.876759,5477.573416,5641.308747,4958.15365,6030.773842,6428.812936,8206.741908,6095.834223,4157.164858,4431.397402,4857.987217,6131.12798,5721.321311,5646.950058,8655.570314,7338.718941,8920.121602,6459.647092,6203.389272,6406.758769,6260.247161,5826.282659,6092.82302,4965.985628,5667.367372,8030.794334,4760.076225,5277.90082,4713.487883,7538.73742,7709.380356,4856.287791,6171.249364,6572.16922,5938.555838,7898.638286,7149.225038,7702.694708,5395.23553,4970.915441,4751.837039,9203.74922,9171.887344,9056.887944,7203.982266,7969.144519,6165.639809,6342.720623,5971.912708,6210.697605,4995.338772,7827.224048,6441.093508,4097.601081,3649.213103,3989.161436,4373.552228,4396.099097,4828.426086,5626.491252,6445.641,6128.554705,7023.261028,6407.83368,6993.332248,6309.370522,6353.297364,6303.446369,5150.672278,5673.806311,5628.42115,5827.024892,7556.376575,7275.303306,9647.54693,7631.882947,8110.79133,7004.693225,6681.669275,6687.407863,7053.769647,5173.080456,5703.465086,5328.916583,6391.466617,6863.466998,3502.172747,3950.036561,4600.799586,6841.36945,8879.253978,7959.817986,5380.045361,5565.857844,6038.901688,5553.830709,5927.471508,5993.986066,7614.888338,8653.665731,8142.80038,7083.758114,6165.183217,6691.381319,5370.189028,5327.851916,5331.977031,10447.0297,9688.126228,8378.393072,8238.280819,7032.9507,5635.106447,7960.601281,10455.24252,8645.130186,8244.094178,5880.420748,6365.539072,12230.54186,12359.15789,12290.27903,8616.774048,8286.982503,8544.751861,7838.729984,8081.624289,6846.211794,8700.72222,9324.873841,8373.54087,6486.3343,5919.700011,6263.79515,6432.106394,6340.017734,5539.049303,6322.818695,6001.588736,6284.939961,9573.259723,8327.680688,7853.293711,8004.128727,10001.07091,9839.038672,5482.15145,5607.171544,5538.173502,7498.557961,6237.41537,6469.15463,6821.404341,5314.184344,6575.587983,6421.904592,6274.982733,6036.357202,6805.003166,5524.838284,4768.618472,8439.325383,8695.496655,8867.129514,9482.734522,8811.092303,8070.648008,5537.068844,5483.390638,5833.026578,7362.296673,5312.493967,5401.566153,5404.071852,3472.575739,3949.798348,11088.57605,10379.63419,7494.093448,9932.398906,8197.320378,8426.681739,6585.888028,5705.392222,5626.253852,6793.763202,6255.911603,6837.937233,4122.289328,3478.865075,10864.64049,3757.273333,3094.157878,3790.059189,6010.632614,6079.224217,6066.910409,6250.784648,5640.140288,5455.1681,8044.389234,7180.922834,7834.328695,8794.56753,8498.851372,9670.855927,5989.157591,4693.318694,4818.544581,5031.593911,5077.395558,5098.346305,6170.756375,5450.940403,5225.110327,5702.328642,6338.611581,5814.821788,5099.708491,5013.124867,4815.723431,5974.634981,5199.386206,6069.453627,10815.21139,8761.598623,7241.38105,6838.363008,4876.726569,7457.701059,6603.951903,4759.596091,5050.69248,6045.213802,4370.182088,6295.656302,6285.001863,6651.820011,6629.375316,6884.327447,6857.878861,7127.32395,3899.333902,3888.105327,3716.606788,4138.480581,4128.197788,3719.605225,8835.983897,13742.86886,12137.03995,6396.373838,6472.556917,6490.717644,5111.931798,5147.727189,5160.090748,8240.393594,8417.930444,8466.819545,7120.023994,7056.311067,7073.439659,5583.072516,5598.945592,5544.761756,9523.004666,10168.18675,10630.56422,4979.460425,4103.239244,6332.042838,4546.78832,4909.947794,3675.19348,4745.753138,4202.250255,4557.816364,5048.757522,6013.524305,4993.19403,6199.909094,4230.380727,5257.033334,5330.166478,5095.314588,5585.750664,5877.685413,7638.300444,5574.83388,4614.697672,4410.765592,4378.558869,8266.087752,7965.006216,8054.700753,4191.696277,4121.610219,4867.577978,7223.598827,10095.88506,8619.183334,6590.028381,6864.576627,7814.371464,4390.886233,3588.443067,4493.095027,7861.690691,8488.80273,6850.111275,5783.379673,6293.319266,6110.53462,5157.159339,6976.528358,4828.764302,4779.295991,4139.957795,5590.820755,5350.879133,9386.671958,7344.851936,6001.067458,6033.804733,6087.915069,4861.125777,3578.048622,3847.042667,5510.729961,4929.598547,4630.315866,5473.023658,5882.632756,5892.025398,7559.793131,7165.919144,7038.921452,7713.0111,6984.087256,6571.295219,5651.397803,5965.095133,6298.501255,9246.150616,7321.165,8465.205269,5246.075941,4824.162052,5856.173222
1b,1690.286683,0,226.8704703,10258.65648,10981.67803,10578.18037,7577.978636,5174.789773,6222.992925,12360.66111,8952.733163,10352.35053,11371.52798,11194.35307,11023.60148,3874.428069,4856.419919,4431.82192,5595.605375,5405.227259,5354.229163,4077.082577,4434.264178,4225.782859,7937.631013,9834.247217,9237.588164,8377.11437,9481.171014,9189.824006,6143.747091,7009.695527,6673.298372,6471.607336,5942.127981,6634.491509,3785.08302,4363.394622,4094.622614,4841.482275,5539.05757,5248.697584,6879.655092,7184.875967,7003.894884,6147.25173,6314.627586,6072.013523,6854.798631,7650.119813,6553.11517,8112.089553,8243.527286,9456.668936,5489.441361,5679.895048,5751.469858,9844.238942,9069.669809,8431.385853,7281.660916,7942.715277,7408.352806,4247.169036,4287.22607,4634.177605,7019.869144,9803.179378,8751.838016,9281.424195,7440.380319,7699.182597,4484.920659,5564.254905,6712.170733,4986.265539,5159.549703,4873.599703,7320.202005,10827.74736,9429.719669,5399.764927,5929.889313,5825.404358,9364.489813,7477.695208,6454.101655,8894.755747,5792.185239,6039.992041,5842.220675,7488.065108,7436.127547,9128.138745,8906.190684,8402.915044,6474.725194,4751.234716,6553.559948,2912.936644,2796.976881,2841.238017,8196.156717,8144.070841,9270.073052,5524.867742,5270.10183,5366.946503,7326.280972,5843.44193,6838.037914,5413.81477,5321.863236,5509.368625,6097.868303,4996.808198,6106.741081,10116.42554,7455.315919,7903.734719,8534.940472,9527.857227,9156.525694,6002.151973,5970.299225,6123.454767,7520.317072,9401.337636,8385.730398,10210.96585,10940.71077,8824.227669,5099.755434,5794.732927,5865.704434,8137.323772,7638.758609,8676.497656,10088.06266,8159.052936,9050.952013,7761.284831,10321.33404,8308.312138,7606.879675,6679.021136,6523.052284,5402.588598,5044.465189,5889.146875,6829.620777,5835.040789,8326.500578,8435.465695,5909.233134,3421.130678,6840.512402,6034.855442,7130.859073,10993.37502,6628.559072,7079.405383,5998.357991,7720.063863,7320.967525,7156.127342,6335.466638,6767.605,6420.04902,6509.141053,6563.122102,5732.964591,5853.22618,6470.394042,14174.94464,14024.36895,13177.28273,7665.158305,5927.195648,6076.857745,8478.934436,10716.61023,9239.374867,4891.847223,6360.907938,8021.171458,9085.485158,10148.69009,10165.6462,4516.180619,3982.726486,3815.796119,6961.807831,5743.904736,5794.90643,6363.297045,5465.002555,6914.261747,7282.582263,9452.798766,6921.233431,4355.611181,4330.504656,4834.401028,6552.818163,5614.930106,5745.090209,8915.254272,7338.181439,8417.348188,7014.828844,6548.358136,7141.424114,5251.303556,4922.435783,5162.24455,4841.764298,5650.067867,8601.14083,5149.84332,5739.362147,5101.362559,8645.998825,8820.657602,5195.015736,6569.544763,7132.473144,6234.766911,8903.587744,7865.140642,8618.389234,5466.543138,4559.103489,4458.040406,9190.204997,9564.896358,8386.985317,8265.356636,9137.076505,6903.589077,6357.591266,5940.568528,6288.202028,4650.204211,6808.945294,6657.183294,4427.024448,3732.61273,3507.611175,3740.302327,4734.997295,5184.3421,5834.493891,7213.970527,6606.195794,7845.391233,7221.221331,7806.720466,7203.616961,7250.850875,7197.761273,4924.811455,5559.478438,5465.184733,5748.138372,7247.123142,6604.312214,10014.59921,7244.211514,7848.615069,6883.751883,6320.442573,6355.854998,7904.17362,5685.17518,6371.514019,5726.102269,6972.891072,7612.839147,3280.965255,4109.560859,4575.710644,7778.382108,10220.85374,9135.655544,5860.151819,6068.970564,6605.964217,6083.36162,6593.677931,6820.724248,7000.531723,7837.626127,7708.108681,8078.691294,6533.223688,7546.896333,6262.250255,6145.937248,6131.111067,11983.36528,11114.16495,9659.377227,9402.157855,8013.376661,6286.046208,8609.661323,11780.34387,9914.916866,8983.450786,6364.469234,6909.395083,13369.66645,13528.08261,13450.09564,7662.583141,7899.572186,8042.596238,8838.146595,6664.827228,6057.702323,9935.865397,10888.19071,9421.76395,5921.430611,5978.133403,6052.261836,7287.857473,7186.333089,6327.059055,6174.007103,6126.327931,6698.468606,9469.433516,8123.612061,7620.082703,7564.047547,9595.537323,9041.610555,5916.754964,5921.514736,6094.451809,8382.131575,6774.945531,7056.567116,6763.049048,5200.026967,6337.826363,7331.518325,7180.100744,6922.103153,7085.463327,5637.859667,5056.30812,7912.499703,8275.303644,8327.486838,10214.44867,9108.99882,8054.721209,6124.844586,5854.26483,6383.61913,7755.369169,5420.072578,5542.614061,5903.519031,3503.388778,4187.839503,9449.631213,8989.008739,6730.615566,11256.68148,9361.300023,9628.940981,6893.938045,5539.866833,5662.622163,7730.633166,6992.141039,7720.851616,4566.653933,3662.07233,12242.08016,3676.453566,2905.96138,3693.482175,6231.970491,6381.793494,6356.022711,6762.199822,6113.37493,5941.230742,7127.51798,6451.630608,7707.626653,9958.814022,9623.553439,11101.34336,6944.758677,5101.43177,5356.086208,5438.302863,5515.877638,5527.842331,6334.008552,5397.886211,5323.191013,6321.615628,7433.457248,6586.770255,4412.38092,4419.008953,4439.216177,5823.36542,4878.699548,5660.932519,11558.65517,9146.558038,7377.612845,7526.317819,5222.051908,8311.751189,7247.40882,5086.320373,5478.984859,5485.86095,4278.005777,5278.385203,5479.708608,5767.383681,5876.619983,7903.088133,7841.171947,8220.619664,4297.796103,4181.283097,3910.598973,4502.157805,4502.236945,3969.110561,8519.960277,12230.26036,11016.66969,7045.891027,7135.297684,7195.434858,5656.505678,5732.258947,5751.747034,8528.311998,8708.185377,8740.440075,6411.328333,6637.621141,6643.675942,5769.357817,5759.529956,5672.63987,8829.414455,9510.892206,9865.648475,5543.84743,4534.558639,6985.619839,4278.989369,4741.117408,3304.992134,5150.324814,4492.778294,4577.876669,4649.270689,5651.801334,4635.213134,6197.61738,4061.885672,5124.023823,5116.205914,5181.325898,5603.791556,6702.900458,8739.765495,6333.180934,4214.725939,4208.010859,4201.405908,9292.662803,8866.454539,9003.132955,4450.283469,4364.990877,5197.51068,8198.098466,11757.57627,10003.08757,6456.938411,6655.019228,7019.343656,4636.759203,3427.064719,4805.068716,8994.148342,9704.504125,7759.844645,6422.622247,6978.832373,6868.400297,5872.371531,7937.194997,5524.565872,4541.003802,3358.395181,5595.419569,5549.749775,9851.574622,7585.412516,6861.055434,6902.482747,6969.003836,4023.11215,3737.003627,3439.889031,6108.28945,5435.259464,5096.155323,5601.822769,5785.39747,6339.238934,6548.759286,6870.30278,6369.993575,6367.053395,5876.608589,5745.976511,6016.005552,6603.845816,7131.014506,10746.82812,8090.746023,9794.405673,5306.849914,5134.577691,6012.116277
1c,1024.572597,226.8704703,0,10287.39932,11027.89867,10533.11913,7148.212281,4878.654547,5896.468383,11751.45398,8475.649214,9806.27188,10836.43025,10672.75365,10530.19847,3683.505217,4745.384177,4206.659441,5319.980383,5138.731945,5080.739317,3886.770188,4143.842858,3992.878458,7532.575442,9222.491722,8709.026719,7894.168838,8944.631794,8672.998286,5899.17473,6778.913563,6445.309473,6046.202044,5517.984755,6210.348283,3576.535853,4140.43587,3878.629197,4450.026373,5118.371813,4853.81787,6537.025141,6842.246016,6661.264933,5789.515838,5953.070638,5721.964659,6566.974873,7274.352333,6315.913759,7965.359086,8168.158406,9119.397925,5105.164703,5275.995278,5342.998178,9319.833822,8589.089655,7982.738155,6945.57138,7598.762859,7094.048936,3900.51215,3937.476425,4285.74785,6551.838955,9261.370417,8230.509189,8873.578816,7118.011164,7377.280348,4227.838986,5281.861631,6385.096444,4700.572909,4843.564192,4611.690539,6798.416366,10259.42695,8879.428995,5131.907253,5626.951686,5541.613675,9068.502008,7265.4688,6276.338859,8511.95617,5641.467669,5833.383964,5690.580139,7410.119966,7216.83878,9154.561256,8639.11217,8332.32172,6467.834036,4622.050673,6551.163288,2728.910295,2683.813145,2682.810013,7952.586025,7915.384755,9038.998469,5135.749944,4885.058391,4989.502689,7029.78803,5688.229163,6558.637581,5177.305134,5142.367853,5292.251548,5853.924048,4793.406172,5914.649598,9799.154983,7206.630261,7705.796045,8492.655133,9510.088022,9090.974305,5605.014725,5574.424686,5705.715916,7093.900614,8854.737091,7884.406722,10231.49042,11012.4746,8649.645217,4963.050667,5727.307109,5665.635567,8119.517405,7706.470308,8701.178039,9527.33015,7646.588109,8524.12287,7825.998936,10048.09687,8198.490786,7120.421917,6274.773631,6180.060802,5176.383916,4730.698669,5536.46953,6663.233972,5680.650153,7973.786267,7965.324359,5488.819789,3147.582448,6720.934831,5897.819013,6995.535197,10478.78818,6280.927864,6724.270163,5985.549092,7787.07953,7211.944455,6722.4097,5967.991427,6379.122911,6030.993334,6094.545658,6154.394147,5651.898277,5644.572275,6244.851497,14029.86919,13978.24203,13200.14891,7364.679775,5627.511531,5777.173628,8129.593069,10258.74874,8855.035694,4542.452175,5966.657595,7571.642794,9077.564775,10184.23597,10106.13448,4168.497839,3852.364719,3575.03803,6562.511227,5385.21395,5455.306672,5930.645094,5084.319816,6442.46763,6818.225758,8892.916786,6463.665289,4048.252714,4096.80997,4581.745273,6192.401639,5387.779342,5464.538858,8594.135552,7081.279581,8292.708936,6620.735683,6204.245994,6702.570363,5243.132011,4888.668822,5135.21033,4615.406891,5399.752503,8205.005972,4801.033878,5372.954523,4752.943373,8118.614408,8289.960609,4855.586825,6207.838123,6730.588208,5898.894009,8401.660727,7435.291784,8138.428967,5182.260767,4402.5894,4271.283508,8931.132873,9208.576384,8290.58985,7749.682463,8595.759841,6467.020044,6089.957073,5685.100805,6005.381764,4475.740884,6796.791545,6348.093427,4090.017,3455.00905,3366.60398,3635.725181,4394.606953,4838.928248,5524.075617,6767.192941,6228.837195,7384.947772,6762.805642,7348.301761,6727.432841,6773.871448,6721.490144,4723.25595,5331.179733,5248.186744,5508.347742,7062.728922,6505.947897,9666.398702,7082.405103,7652.295652,6651.728622,6147.402216,6175.447897,7439.426019,5303.442719,5951.280433,5369.96468,6573.318017,7171.104248,3077.537072,3813.829673,4325.589883,7294.210334,9638.247853,8593.476811,5486.554364,5690.253438,6211.768369,5696.783375,6174.627795,6362.287972,6888.386372,7774.076066,7555.41863,7579.395761,6186.022973,7079.810744,5786.943159,5689.133259,5679.075556,11350.92358,10507.94585,9087.294172,8859.496328,7514.888216,5868.915009,8191.460716,11197.38561,9347.171286,8544.002128,5986.387267,6516.3054,12835.65711,12986.68073,12910.82741,7633.537489,7730.244544,7905.99893,8340.565656,6743.996414,5987.965622,9378.847223,10250.3142,8905.48362,5802.925197,5706.54252,5845.780869,6823.063131,6723.899297,5878.739472,5954.171005,5839.199461,6340.508505,9232.871114,7911.634222,7414.77013,7415.172252,9436.505506,8978.538281,5554.4591,5590.4693,5700.298586,7905.611545,6381.01678,6650.923127,6523.224391,4971.992763,6138.843742,6852.283452,6702.115855,6448.757508,6757.655475,5350.683419,4727.052866,7782.415933,8118.262886,8202.401164,9774.998547,8779.239366,7801.84507,5724.7744,5505.192309,5993.083025,7401.046536,5133.472077,5248.078006,5523.552067,3237.749483,3872.28317,9585.07477,9065.035791,6650.404733,10676.76529,8822.051856,9079.795673,6557.143131,5320.603025,5393.447555,7245.389886,6552.542109,7248.244023,4196.745481,3354.787359,11644.86365,3439.208267,2694.343531,3460.113986,5919.83967,6048.902883,6026.850444,6381.278002,5742.303875,5566.700453,7089.274959,6369.434397,7482.903098,9418.774327,9092.703588,10496.07925,6454.157272,4746.524103,4968.107959,5080.095745,5150.261511,5163.897786,6029.728059,5143.709966,5042.207908,5913.605014,6910.569828,6141.351828,4320.886253,4304.814845,4270.413219,5608.945884,4700.716641,5504.287839,11122.54485,8795.57998,7087.653559,7100.012111,4880.290019,7846.422081,6832.836731,4746.848931,5115.413661,5364.49192,4041.771559,5265.756292,5418.616825,5725.904189,5803.425647,7395.767753,7342.742595,7695.214341,3938.844595,3849.915436,3604.78795,4154.373156,4153.629831,3651.346884,8341.347559,12340.96537,11032.94018,6630.72055,6716.260261,6765.928088,5266.67897,5333.301077,5350.856414,8203.879456,8381.691563,8418.504048,6324.9816,6478.167405,6487.192116,5465.818041,5463.104292,5384.972516,8739.285681,9411.300905,9793.085308,5150.490063,4172.164094,6570.744997,4082.217289,4521.440375,3132.872414,4792.368772,4162.370414,4313.510677,4487.548931,5481.481102,4463.42832,5939.707366,3844.99672,4897.610184,4909.85315,4902.900016,5341.679027,6243.2688,8213.411359,5889.359823,4065.113725,3994.821883,3981.672881,8786.80208,8393.915684,8518.516416,4128.996942,4048.331509,4858.459994,7703.31913,11096.18041,9408.913459,6219.5731,6435.029561,6948.331914,4321.419611,3209.427033,4472.44743,8461.941291,9152.133195,7281.514856,6008.187792,6554.230047,6426.317708,5440.489183,7447.364098,5096.990917,4338.895534,3289.282402,5336.282664,5242.014455,9479.786289,7267.456095,6393.184748,6432.160398,6495.722706,3968.87667,3439.745625,3280.149158,5704.626914,5053.431678,4725.728244,5314.657102,5553.764022,5972.06017,6538.805934,6682.240819,6276.256811,6435.700738,5888.128191,5689.731116,5669.587959,6189.777492,6669.716558,10124.22085,7645.498175,9213.637516,5030.572984,4798.936798,5713.388509
